type,nodes,features,id,searchedFeature,isSuccess,firstBandwidth,totalBandwidth,latency,pathLength
S,20000,8000,6775,1726,F,4780,4780,0,0
S,20000,8000,4002,3670,T,1361,5325,100,4
S,20000,8000,1819,218,T,2449,4669,146,4
S,20000,8000,12962,7784,T,4177,4399,222,7
S,20000,8000,6493,2384,T,1181,4788,169,5
S,20000,8000,6923,6508,F,4682,4682,0,0
S,20000,8000,7031,4064,F,4538,4538,0,0
S,20000,8000,8042,5428,T,1251,5024,93,4
S,20000,8000,9832,7015,F,4425,4425,0,0
S,20000,8000,17270,6942,F,5416,5416,0,0
S,20000,8000,14896,708,T,3070,4061,76,4
S,20000,8000,7486,6683,T,2774,5181,88,4
S,20000,8000,6913,5342,T,2467,5065,86,4
S,20000,8000,8874,4417,F,4601,4601,0,0
S,20000,8000,3328,5059,T,2811,5246,154,4
S,20000,8000,3679,3508,T,1317,4618,113,4
S,20000,8000,17251,688,T,1820,4547,122,4
S,20000,8000,11757,891,T,575,793,112,3
S,20000,8000,12973,4851,T,2354,3924,163,5
S,20000,8000,5459,3111,T,482,2312,39,3
S,20000,8000,15516,5246,F,4492,4492,0,0
S,20000,8000,3062,2682,F,4624,4624,0,0
S,20000,8000,15322,4431,F,4998,4998,0,0
S,20000,8000,6949,3870,T,455,4468,76,3
S,20000,8000,4011,6688,F,4208,4208,0,0
S,20000,8000,19233,5013,T,3463,4661,100,5
S,20000,8000,11833,3068,F,4467,4467,0,0
S,20000,8000,6193,2789,T,1040,5417,121,4
S,20000,8000,3590,5345,T,2080,4627,155,4
S,20000,8000,3224,1434,T,1485,4964,83,5
S,20000,8000,10343,1345,T,1641,4702,114,4
S,20000,8000,1543,4877,T,841,4655,60,3
S,20000,8000,1911,4253,T,3194,5257,119,4
S,20000,8000,878,5242,T,1746,5294,190,5
S,20000,8000,6496,3418,F,4662,4662,0,0
S,20000,8000,15973,6986,T,760,4659,107,4
S,20000,8000,2818,6552,F,4858,4858,0,0
S,20000,8000,2707,5610,T,1535,5355,110,4
S,20000,8000,11487,262,T,148,873,65,2
S,20000,8000,8229,7974,T,1995,4866,89,4
